Gene	mut.rate	dn.LoF	trans.LoF	nontrans.LoF	case.LoF	ctrl.LoF	dn.mis3	trans.mis3	nontrans.mis3	case.mis3	ctrl.mis3	p.dn	p.TADA	p.TADA.LoF	q.TADA
HSDL1	1.32E-05	0	1	0	0	0	0	0	1	3	3	1	0.377	0.162	0.874393244
KCTD1	3.40E-05	0	0	0	0	0	0	1	0	0	1	1	0.377	0.498	0.874277873
MYO9A	9.86E-05	0	1	0	1	1	0	4	11	34	18	1	0.377	0.369	0.874162533
NFASC	4.90E-05	0	0	0	0	0	0	2	4	16	18	1	0.377	0.498	0.874047223
NFIB	1.98E-05	0	0	0	0	0	0	0	0	1	1	1	0.377	0.478	0.873931944
NPPB	5.35E-06	0	1	0	0	0	0	0	0	0	1	1	0.377	0.166	0.873816695
OMD	1.68E-05	0	0	0	0	0	0	6	6	13	11	1	0.377	0.476	0.873701477
PDE6C	3.31E-05	0	0	0	0	0	0	5	2	12	19	1	0.377	0.473	0.873586289
PTPRJ	5.27E-05	0	0	0	0	0	0	4	7	16	14	1	0.377	0.516	0.873471131
RELL2	1.18E-05	0	0	0	1	0	0	1	2	2	2	1	0.377	0.164	0.873356004
RPP30	1.28E-05	0	0	0	0	0	0	0	1	1	0	1	0.377	0.48	0.873240907
SPATA6	1.91E-05	0	1	1	1	0	0	1	2	4	2	1	0.377	0.35	0.87312584
TBC1D15	2.67E-05	0	0	0	1	0	0	0	1	1	1	1	0.377	0.138	0.873010804
VNN2	2.07E-05	0	0	1	11	6	0	3	7	18	12	1	0.377	0.416	0.872895798
ZHX3	3.72E-05	0	1	0	0	0	0	1	1	3	4	1	0.377	0.161	0.872780822
ZNF365	1.80E-05	0	0	0	0	0	0	0	1	6	4	1	0.377	0.478	0.872665876
AP3B1	4.22E-05	0	0	0	0	0	0	0	1	5	3	1	0.378	0.433	0.87486542
DIRC2	1.94E-05	0	0	0	1	0	0	0	0	1	2	1	0.378	0.176	0.87475023
EIF3D	2.12E-05	0	0	0	0	0	0	0	0	1	1	1	0.378	0.478	0.874635071
FERMT3	2.64E-05	0	1	0	1	1	0	0	0	9	18	1	0.378	0.339	0.874519942
HLA-E	1.40E-05	0	0	0	0	0	0	0	0	1	1	1	0.378	0.472	0.874404843
KHDRBS3	1.32E-05	0	0	0	0	0	0	1	0	0	1	1	0.378	0.487	0.874289775
LYNX1	5.44E-06	0	0	0	2	1	0	2	3	2	0	1	0.378	0.369	0.874174737
NQO2	9.09E-06	0	0	0	1	1	0	3	1	3	0	1	0.378	0.506	0.874059729
PKLR	2.25E-05	0	0	0	0	0	0	9	9	6	13	1	0.378	0.511	0.873944751
PRNP	9.83E-06	0	0	0	0	0	0	0	1	1	0	1	0.378	0.488	0.873829804
PROM2	3.32E-05	0	0	0	0	0	0	7	4	10	7	1	0.378	0.461	0.873714887
SCYL1	3.18E-05	0	0	0	0	0	0	6	7	15	11	1	0.378	0.495	0.8736
SMARCD2	2.09E-05	0	0	0	0	0	0	0	0	1	1	1	0.378	0.471	0.873485143
SYT12	1.66E-05	0	0	0	0	0	0	0	1	7	5	1	0.378	0.5	0.873370317
VN1R4	1.22E-05	0	0	0	0	0	0	0	1	1	0	1	0.378	0.5	0.873255521
WDR36	3.75E-05	0	0	0	0	0	0	3	4	29	34	1	0.378	0.467	0.873140754
ZC3H18	3.61E-05	0	0	0	0	0	0	7	4	13	12	1	0.378	0.484	0.873026018
C13orf35	4.83E-06	0	0	0	0	0	0	0	0	1	1	1	0.379	0.497	0.875220602
C16orf5	8.61E-06	0	0	0	0	0	0	0	0	1	1	1	0.379	0.477	0.875105623
CCDC105	1.94E-05	0	0	0	14	9	0	3	2	26	20	1	0.379	0.375	0.874990674
CCDC94	1.23E-05	0	0	0	0	0	0	2	3	7	4	1	0.379	0.485	0.874875755
CELA3B	1.10E-05	0	1	1	1	0	0	1	1	0	0	1	0.379	0.374	0.874760867
CRYGA	7.00E-06	0	0	1	1	0	0	3	0	2	1	1	0.379	0.52	0.874646008
DEPTOR	1.58E-05	0	0	0	1	0	0	1	3	4	6	1	0.379	0.154	0.87453118
FOXN2	1.68E-05	0	0	0	1	0	0	0	1	2	2	1	0.379	0.167	0.874416382
HRASLS5	1.09E-05	0	0	0	1	0	0	1	1	4	12	1	0.379	0.168	0.874301614
LCN12	7.66E-06	0	0	1	1	0	0	1	0	2	0	1	0.379	0.519	0.874186877
LEKR1	2.60E-05	0	2	1	0	0	0	2	0	1	2	1	0.379	0.371	0.874072169
MCTP2	3.42E-05	0	3	1	2	2	0	11	3	8	9	1	0.379	0.403	0.873957491
MECOM	4.83E-05	0	0	0	0	0	0	3	4	14	16	1	0.379	0.451	0.873842844
NUPL1	2.35E-05	0	0	0	0	0	0	5	7	9	16	1	0.379	0.484	0.873728227
OCEL1	1.04E-05	0	0	0	0	0	0	0	0	1	1	1	0.379	0.496	0.873613639
SRSF5	1.04E-05	0	0	0	0	0	0	0	0	2	2	1	0.379	0.489	0.873499082
ZCCHC18	1.56E-05	0	0	0	0	0	0	0	1	1	0	1	0.379	0.466	0.873384555
CLDN16	1.24E-05	0	0	0	0	0	0	2	2	3	2	1	0.38	0.47	0.8755742
FGF21	8.44E-06	0	0	0	0	0	0	0	0	1	1	1	0.38	0.476	0.875459431
GABRA5	1.83E-05	0	0	0	0	0	0	0	0	1	1	1	0.38	0.47	0.875344692
GPATCH8	5.83E-05	0	0	0	0	0	0	4	3	13	8	1	0.38	0.477	0.875229983
GPR50	2.57E-05	0	0	0	0	0	0	0	0	1	1	1	0.38	0.489	0.875115304
GSTA3	8.57E-06	0	0	0	2	1	0	2	1	4	5	1	0.38	0.365	0.875000655
ISG20L2	1.39E-05	0	0	0	0	0	0	0	0	1	1	1	0.38	0.49	0.874886036
KIAA1804	4.08E-05	0	0	0	2	1	0	3	2	4	8	1	0.38	0.333	0.874771447
KIN	1.48E-05	0	0	1	1	0	0	2	0	2	0	1	0.38	0.514	0.874656888
MAGEF1	1.17E-05	0	0	0	3	2	0	0	0	4	1	1	0.38	0.442	0.87454236
RABGGTB	1.30E-05	0	0	0	0	0	0	1	0	0	1	1	0.38	0.478	0.874427861
RLN1	7.31E-06	0	0	0	0	0	0	3	2	3	3	1	0.38	0.489	0.874313392
SRMS	1.95E-05	0	0	0	0	0	0	1	1	17	12	1	0.38	0.465	0.874198953
VPS13A	0.000123481	0	0	0	0	0	0	4	8	12	17	1	0.38	0.507	0.874084544
ZNF501	1.05E-05	0	0	0	1	0	0	1	0	0	2	1	0.38	0.179	0.873970165
ARFRP1	7.79E-06	0	0	0	0	0	0	0	0	1	1	1	0.381	0.497	0.876155436
ARMC6	1.97E-05	0	1	0	0	0	0	0	0	1	2	1	0.381	0.154	0.876040816
DPYS	2.01E-05	0	1	2	6	2	0	1	2	5	6	1	0.381	0.346	0.875926226
FXYD4	3.57E-06	0	0	0	0	0	0	1	1	0	0	1	0.381	0.483	0.875811666
GCM1	1.73E-05	0	0	0	0	0	0	1	0	0	1	1	0.381	0.532	0.875697136
GEM	1.14E-05	0	3	1	0	1	0	0	0	3	1	1	0.381	0.469	0.875582636
H1F0	7.40E-06	0	0	0	0	0	0	1	0	0	1	1	0.381	0.474	0.875468166
H1FX	8.00E-06	0	0	0	0	0	0	0	0	1	1	1	0.381	0.499	0.875353725
HDHD3	1.01E-05	0	0	0	1	0	0	1	2	1	1	1	0.381	0.164	0.875239315
KLF12	1.60E-05	0	0	0	0	0	0	1	1	5	4	1	0.381	0.504	0.875124935
LCP2	2.10E-05	0	2	0	0	1	0	0	0	4	3	1	0.381	0.361	0.875010584
MYCL1	1.54E-05	0	0	0	0	0	0	0	0	1	1	1	0.381	0.5	0.874896263
MYH7	7.32E-05	0	0	0	2	1	0	3	5	6	8	1	0.381	0.367	0.874781973
OR2L13	1.30E-05	0	0	0	1	0	0	0	3	4	2	1	0.381	0.134	0.874667712
PCDH1	4.90E-05	0	0	0	0	0	0	1	2	21	13	1	0.381	0.494	0.87455348
PROKR2	1.57E-05	0	0	0	5	3	0	6	7	8	8	1	0.381	0.395	0.874439279
RNF152	8.22E-06	0	0	0	1	0	0	1	0	6	9	1	0.381	0.157	0.874325108
SAGE1	3.54E-05	0	0	0	2	1	0	0	2	6	2	1	0.381	0.348	0.874210966
SLC16A5	2.07E-05	0	0	0	1	0	0	1	6	4	1	1	0.381	0.167	0.874096854
WDR53	1.39E-05	0	0	0	0	0	0	0	0	1	1	1	0.381	0.497	0.873982772
ZFHX4	0.000142226	0	0	1	2	0	0	9	17	27	18	1	0.381	0.363	0.87386872
AFP	2.37E-05	0	7	2	9	9	0	1	0	22	8	1	0.382	0.406	0.876048017
C9orf46	5.66E-06	0	0	0	0	0	0	1	0	0	1	1	0.382	0.479	0.875933725
CABLES2	1.89E-05	0	0	0	1	0	0	1	0	1	3	1	0.382	0.169	0.875819463
CD55	1.74E-05	0	0	0	1	0	0	0	1	1	1	1	0.382	0.171	0.87570523
CPS1	5.89E-05	0	0	0	0	0	0	3	2	12	7	1	0.382	0.504	0.875591028
CWC25	1.57E-05	0	0	0	0	0	0	2	2	4	3	1	0.382	0.529	0.875476855
FAS	1.29E-05	0	0	0	0	0	0	1	0	0	1	1	0.382	0.509	0.875362712
HNRNPH3	1.29E-05	0	0	0	0	0	0	0	1	1	0	1	0.382	0.466	0.875248599
ILDR1	2.18E-05	0	0	0	0	0	0	3	4	11	5	1	0.382	0.489	0.875134515
LRRC69	1.36E-05	0	0	0	0	0	0	1	3	4	1	1	0.382	0.494	0.875020461
MDC1	8.17E-05	0	0	0	0	0	0	0	0	15	9	1	0.382	0.488	0.874906437
NLRC3	4.21E-05	0	0	0	0	0	0	6	5	0	0	1	0.382	0.487	0.874792443
OR1J2	1.31E-05	0	0	0	1	0	0	5	3	0	4	1	0.382	0.143	0.874678478
PLK3	2.60E-05	0	0	0	2	1	0	4	4	3	4	1	0.382	0.348	0.874564543
PRMT2	1.68E-05	0	0	0	0	0	0	1	0	0	1	1	0.382	0.487	0.874450638
RNF20	3.65E-05	0	1	0	0	0	0	2	1	2	4	1	0.382	0.164	0.874336763
STAT4	2.93E-05	0	1	0	0	0	0	1	0	5	8	1	0.382	0.165	0.874222917
SUV39H1	1.63E-05	0	0	0	0	0	0	0	1	1	0	1	0.382	0.474	0.8741091
TIFA	7.26E-06	0	0	0	1	0	0	0	0	2	3	1	0.382	0.154	0.873995314
TRIM52	1.13E-05	0	1	1	0	0	0	0	0	5	1	1	0.382	0.555	0.873881557
ZBTB34	1.95E-05	0	0	0	0	0	0	0	1	1	0	1	0.382	0.482	0.873767829
ACTA2	1.50E-05	0	0	0	0	0	0	1	0	0	1	1	0.383	0.496	0.875941184
B3GALTL	1.96E-05	0	2	0	0	1	0	3	3	4	2	1	0.383	0.336	0.875827218
BARHL2	1.54E-05	0	0	0	1	0	0	0	0	2	3	1	0.383	0.159	0.875713282
C11orf51	4.57E-06	0	0	0	1	0	0	0	1	1	1	1	0.383	0.16	0.875599376
CCDC81	2.48E-05	0	1	0	4	3	0	4	2	16	13	1	0.383	0.414	0.875485499
CD2BP2	1.30E-05	0	0	0	0	0	0	1	0	8	7	1	0.383	0.483	0.875371651
CD5L	1.34E-05	0	6	4	6	4	0	3	1	1	0	1	0.383	0.402	0.875257834
CHRNE	1.99E-05	0	0	0	2	1	0	3	4	2	7	1	0.383	0.358	0.875144046
EPO	7.74E-06	0	0	0	0	0	0	1	0	14	10	1	0.383	0.48	0.875030287
ERI3	1.35E-05	0	0	0	0	0	0	0	0	1	1	1	0.383	0.476	0.874916558
FAM71F2	1.24E-05	0	0	0	1	1	0	0	1	7	1	1	0.383	0.572	0.874802859
KRCC1	9.61E-06	0	0	0	0	0	0	1	1	0	0	1	0.383	0.484	0.874689189
KRTAP19-2	2.06E-06	0	0	0	0	0	0	0	0	1	1	1	0.383	0.524	0.874575549
LZTS1	2.31E-05	0	0	0	0	0	0	2	4	10	22	1	0.383	0.479	0.874461938
NDUFB2	4.26E-06	0	0	0	0	0	0	0	1	1	0	1	0.383	0.455	0.874348357
OPRM1	2.01E-05	0	0	0	2	1	0	5	5	24	33	1	0.383	0.368	0.874234805
RG9MTD2	1.27E-05	0	0	0	1	0	0	0	1	3	3	1	0.383	0.164	0.874121283
SEPSECS	1.97E-05	0	0	0	0	0	0	1	1	0	0	1	0.383	0.52	0.87400779
SLC25A33	1.28E-05	0	1	0	0	0	0	0	1	0	0	1	0.383	0.157	0.873894327
SNRNP70	1.64E-05	0	0	0	0	0	0	0	0	1	1	1	0.383	0.462	0.873780893
TAAR1	1.37E-05	0	0	0	1	0	0	0	1	2	2	1	0.383	0.169	0.873667489
TMEM215	9.22E-06	0	0	0	0	0	0	2	2	3	2	1	0.383	0.48	0.873554114
TRPS1	5.02E-05	0	0	0	0	0	0	2	1	10	7	1	0.383	0.492	0.873440768
TTC29	1.82E-05	0	1	0	1	1	0	2	2	8	11	1	0.383	0.388	0.873327452
ZNF484	3.28E-05	0	0	0	0	0	0	0	0	20	14	1	0.383	0.498	0.873214165
ZXDC	3.42E-05	0	0	0	0	0	0	1	0	4	4	1	0.383	0.479	0.873100908
RYR1	0.000197647	0	1	1	1	3	1	26	26	48	38	1	0.383435052	0.845	0.873979313
ATM	0.000119009	0	1	0	3	2	0	9	11	35	27	1	0.383755815	0.343	0.874597019
ATP11C	4.45E-05	0	0	0	0	0	0	0	3	6	2	1	0.384	0.504	0.875040062
ATP5H	6.22E-06	0	0	0	0	0	0	1	1	0	0	1	0.384	0.469	0.874926627
BRSK1	3.09E-05	0	0	0	0	0	0	0	0	1	1	1	0.384	0.5	0.874813221
C9orf11	1.15E-05	0	1	0	1	1	0	2	2	0	0	1	0.384	0.364	0.874699844
CCZ1	1.87E-05	0	1	0	0	0	0	0	0	0	1	1	0.384	0.141	0.874586497
CINP	8.74E-06	0	0	0	0	0	0	1	0	0	1	1	0.384	0.48	0.87447318
ELMO3	3.05E-05	0	5	2	3	3	0	4	2	14	10	1	0.384	0.381	0.874359891
FBXO17	1.14E-05	0	1	0	1	1	0	0	0	4	3	1	0.384	0.363	0.874246632
JRK	2.23E-05	0	0	0	1	0	0	1	2	0	0	1	0.384	0.155	0.874133402
KIAA0907	2.41E-05	0	0	0	1	0	0	1	1	2	3	1	0.384	0.158	0.874020202
MRPL9	1.03E-05	0	0	0	1	0	0	0	1	4	11	1	0.384	0.184	0.873907031
OR10Z1	1.31E-05	0	0	0	2	1	0	1	1	3	2	1	0.384	0.364	0.873793889
PGK1	1.62E-05	0	0	0	0	0	0	0	1	1	0	1	0.384	0.498	0.873680777
PLS1	2.43E-05	0	0	0	1	0	0	2	2	4	5	1	0.384	0.165	0.873567694
SAA1	4.79E-06	0	0	0	0	0	0	1	0	1	2	1	0.384	0.484	0.87345464
SLC25A20	1.20E-05	0	0	0	1	0	0	1	0	1	3	1	0.384	0.17	0.873341615
SLC28A1	2.61E-05	0	1	0	1	1	0	10	6	1	2	1	0.384	0.356	0.873228619
TAF7	1.31E-05	0	0	0	0	0	0	0	1	1	0	1	0.384	0.481	0.873115653
TIMM44	1.73E-05	0	0	0	0	0	0	1	1	16	11	1	0.384	0.537	0.873002716
TOMM22	5.57E-06	0	0	0	0	0	0	0	0	1	1	1	0.384	0.464	0.872889809
TRAPPC3	7.05E-06	0	0	0	0	0	0	0	0	1	1	1	0.384	0.485	0.87277693
ZBTB7A	2.29E-05	0	0	0	0	0	0	1	1	0	0	1	0.384	0.48	0.872664081
ZMYND19	8.79E-06	0	0	0	0	0	0	0	0	1	1	1	0.384	0.513	0.872551261
ZNF320	1.95E-05	0	0	0	0	0	0	7	5	5	3	1	0.384	0.499	0.872438469
AATK	5.48E-05	0	0	0	0	0	0	3	0	12	9	1	0.385	0.503	0.874597389
AKR7A2	1.43E-05	0	0	0	0	0	0	0	1	1	0	1	0.385	0.474	0.874484363
APC2	9.15E-05	0	0	0	0	0	0	9	7	5	2	1	0.385	0.471	0.874371366
C2orf49	8.87E-06	0	0	0	0	0	0	0	0	2	2	1	0.385	0.495	0.874258398
C8orf38	1.31E-05	0	0	0	0	0	0	0	1	1	0	1	0.385	0.496	0.874145459
CATSPER2	2.13E-05	0	1	0	1	1	0	3	1	1	2	1	0.385	0.362	0.87403255
CLVS2	1.29E-05	0	0	0	0	0	0	0	0	2	2	1	0.385	0.499	0.873919669
FILIP1L	4.26E-05	0	1	0	1	1	0	3	5	8	8	1	0.385	0.341	0.873806818
FLRT2	2.65E-05	0	0	0	0	0	0	1	1	5	4	1	0.385	0.465	0.873693996
HIST1H4A	4.02E-06	0	0	0	0	0	0	1	0	0	1	1	0.385	0.476	0.873581203
HOXD11	1.34E-05	0	0	0	0	0	0	1	0	0	1	1	0.385	0.491	0.873468439
IL16	5.25E-05	0	0	0	2	1	0	2	7	7	7	1	0.385	0.378	0.873355705
KRBA1	4.08E-05	0	0	0	0	0	1	2	3	2	2	1	0.385	0.498	0.873242999
LCA5	2.61E-05	0	0	0	1	0	0	2	1	5	9	1	0.385	0.169	0.873130323
OCIAD2	6.13E-06	0	0	0	1	0	0	2	2	1	2	1	0.385	0.165	0.873017675
OR10G4	1.29E-05	0	1	0	0	0	0	2	2	0	1	1	0.385	0.163	0.872905057
PLP1	1.14E-05	0	0	0	0	0	0	0	1	1	0	1	0.385	0.499	0.872792467
RALGAPB	5.94E-05	0	0	0	1	0	0	3	0	2	10	1	0.385	0.166	0.872679907
SLC30A10	1.93E-05	0	0	0	0	0	0	1	0	0	1	1	0.385	0.502	0.872567376
TAF1	7.29E-05	0	0	0	0	0	0	0	1	1	0	1	0.385	0.499	0.872454874
UCHL5	1.24E-05	0	0	0	1	0	0	0	1	1	1	1	0.385	0.173	0.8723424
UQCRQ	3.28E-06	0	0	0	0	0	0	0	1	1	0	1	0.385	0.478	0.872229956
ZDHHC20	1.42E-05	0	0	0	0	0	0	0	1	1	0	1	0.385	0.504	0.872117541
ZRSR2	1.78E-05	0	0	0	0	0	0	0	0	1	1	1	0.385	0.469	0.872005155
BOD1L	0.000113737	0	0	0	0	1	0	14	5	51	46	1	0.385095157	0.794	0.872108294
ANKRD28	4.12E-05	0	0	0	1	0	0	2	3	3	3	1	0.386	0.17	0.874044834
ARL16	7.74E-06	0	0	0	0	0	0	1	0	0	1	1	0.386	0.472	0.873932243
ARL9	4.87E-06	0	0	0	1	0	0	0	6	4	7	1	0.386	0.158	0.873819681
CITED2	1.07E-05	0	0	0	0	0	0	0	0	9	7	1	0.386	0.516	0.873707147
CLEC2B	5.74E-06	0	0	0	0	0	0	0	0	1	1	1	0.386	0.483	0.873594643
CRHR1	1.82E-05	0	1	0	0	0	0	0	1	2	2	1	0.386	0.142	0.873482168
DDX4	2.79E-05	0	0	0	0	0	0	1	0	13	21	1	0.386	0.504	0.873369722
FOXF2	1.82E-05	0	0	0	0	0	0	0	0	1	1	1	0.386	0.528	0.873257305
GALM	1.34E-05	0	1	1	1	0	0	3	2	6	8	1	0.386	0.36	0.873144916
GPR26	1.38E-05	0	1	0	0	0	0	0	0	0	1	1	0.386	0.149	0.873032557
HMGN1	3.58E-06	0	0	0	0	0	0	0	1	2	1	1	0.386	0.472	0.872920226
ITCH	3.33E-05	0	0	0	0	0	0	1	1	1	1	1	0.386	0.487	0.872807925
KRTAP19-7	2.52E-06	0	0	0	0	0	0	0	0	1	1	1	0.386	0.498	0.872695652
LEPR	4.62E-05	0	0	1	2	0	0	1	0	4	4	1	0.386	0.346	0.872583408
MIA	5.26E-06	0	0	0	0	0	0	1	0	0	1	1	0.386	0.46	0.872471193
MRM1	1.41E-05	0	0	0	0	0	0	0	0	1	1	1	0.386	0.499	0.872359007
OFD1	3.85E-05	0	0	0	0	0	0	1	1	0	0	1	0.386	0.479	0.87224685
OR10T2	1.31E-05	0	0	0	2	1	0	1	1	3	4	1	0.386	0.384	0.872134722
OR52A5	1.32E-05	0	0	0	0	0	0	3	1	2	3	1	0.386	0.464	0.872022622
PBX3	1.68E-05	0	0	0	0	0	0	1	0	8	7	1	0.386	0.488	0.871910551
PEX12	1.45E-05	0	0	1	2	0	0	0	0	7	11	1	0.386	0.357	0.871798509
POLR3H	8.05E-06	0	0	0	1	0	0	1	1	0	1	1	0.386	0.179	0.871686496
SAP30L	7.05E-06	0	0	0	0	0	0	1	0	0	1	1	0.386	0.505	0.871574512
SLC15A4	2.33E-05	0	0	0	0	0	0	0	0	5	4	1	0.386	0.485	0.871462556
SPG21	1.23E-05	0	2	1	0	0	0	0	1	1	0	1	0.386	0.355	0.871350629
SRI	7.74E-06	0	0	0	0	0	0	0	0	1	1	1	0.386	0.488	0.871238731
TPPP2	6.39E-06	0	0	0	11	7	0	0	2	1	0	1	0.386	0.381	0.871126862
UPF1	4.38E-05	0	0	0	0	0	0	0	0	1	1	1	0.386	0.492	0.871015021
C17orf62	7.44E-06	0	0	0	1	0	0	0	1	1	1	1	0.387	0.153	0.873159435
CTSK	1.27E-05	0	0	0	1	0	0	0	0	0	1	1	0.387	0.179	0.873047362
EIF3H	1.37E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.484	0.872935318
FZD8	2.78E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.51	0.872823303
GPR55	1.32E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.507	0.872711316
H1FOO	1.33E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.475	0.872599359
HAO2	1.38E-05	0	0	0	1	0	0	2	5	5	7	1	0.387	0.168	0.872487429
HIST1H4C	4.04E-06	0	0	0	0	0	0	1	0	0	1	1	0.387	0.495	0.872375529
HMOX2	1.21E-05	0	0	0	1	1	0	1	1	4	0	1	0.387	0.54	0.872263657
HSPB7	6.96E-06	0	0	0	0	0	0	0	0	1	1	1	0.387	0.496	0.872151814
ING2	1.05E-05	0	0	0	0	0	0	1	0	0	1	1	0.387	0.462	0.87204
OR10A3	1.29E-05	0	0	1	2	0	0	2	1	0	1	1	0.387	0.355	0.871928214
PDGFD	1.44E-05	0	0	0	0	0	1	1	4	4	2	1	0.387	0.509	0.871816457
PIK3CD	4.14E-05	0	0	0	0	0	0	1	1	0	0	1	0.387	0.442	0.871704729
POLR3B	4.40E-05	0	0	0	2	1	0	1	2	4	2	1	0.387	0.384	0.871593029
PPBP	5.00E-06	0	0	0	0	0	0	0	0	1	1	1	0.387	0.476	0.871481358
PPP2R2B	1.74E-05	0	0	0	1	0	0	1	2	0	0	1	0.387	0.178	0.871369716
PRKAR2B	1.60E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.487	0.871258102
PSPH	8.70E-06	0	0	0	0	0	0	0	2	6	3	1	0.387	0.505	0.871146516
SGTB	1.17E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.505	0.87103496
SLC25A38	1.23E-05	0	0	0	1	0	0	0	1	3	3	1	0.387	0.174	0.870923431
SLC25A40	1.34E-05	0	0	0	0	0	0	1	0	0	1	1	0.387	0.472	0.870811932
SMCP	4.52E-06	0	0	0	1	0	0	0	0	2	3	1	0.387	0.169	0.870700461
SPSB1	1.07E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.491	0.870589018
TBC1D12	3.02E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.466	0.870477604
TBCE	2.04E-05	0	1	0	1	1	0	2	2	5	8	1	0.387	0.354	0.870366219
TM9SF2	2.66E-05	0	0	0	0	0	0	0	0	1	1	1	0.387	0.471	0.870254862
ACP5	1.31E-05	0	0	0	0	0	0	0	0	6	5	1	0.388	0.474	0.872391966
CALN1	1.00E-05	0	0	0	1	0	0	0	0	0	1	1	0.388	0.159	0.872280379
CDC42BPG	6.09E-05	0	0	0	0	0	0	8	4	10	9	1	0.388	0.5	0.87216882
CDH2	3.55E-05	0	0	0	1	0	0	1	6	5	5	1	0.388	0.169	0.872057289
CENPT	2.21E-05	0	0	0	0	0	0	3	1	14	10	1	0.388	0.508	0.871945787
DEFB116	4.06E-06	0	0	0	0	0	0	1	0	0	1	1	0.388	0.464	0.871834313
FAM46D	1.53E-05	0	0	0	0	0	0	0	0	1	1	1	0.388	0.485	0.871722868
HAO1	1.43E-05	0	0	0	2	1	0	2	1	1	1	1	0.388	0.362	0.871611452
KIAA0513	1.59E-05	0	0	0	0	0	0	6	3	12	10	1	0.388	0.498	0.871500064
KRT8	1.86E-05	0	1	0	1	1	0	0	0	7	6	1	0.388	0.332	0.871388704
LGI1	2.21E-05	0	1	0	0	0	0	0	0	0	1	1	0.388	0.155	0.871277373
LRRC4C	2.55E-05	0	0	0	0	0	0	4	3	14	13	1	0.388	0.471	0.871166071
OR6K3	1.31E-05	0	0	0	1	1	0	0	0	6	1	1	0.388	0.565	0.871054796
ORAI3	1.20E-05	0	1	0	0	0	0	1	0	0	2	1	0.388	0.156	0.87094355
PPP2R5D	2.38E-05	0	0	0	0	0	0	0	0	1	1	1	0.388	0.468	0.870832333
PRCC	1.95E-05	0	0	0	1	0	0	0	0	0	1	1	0.388	0.189	0.870721144
RFX8	1.86E-05	0	2	0	0	1	1	2	3	0	1	1	0.388	0.343	0.870609983
RNF8	1.84E-05	0	0	0	0	0	0	0	1	1	0	1	0.388	0.495	0.870498851
RUVBL1	1.74E-05	0	0	0	0	0	0	0	1	1	0	1	0.388	0.473	0.870387747
SLFN13	3.51E-05	0	2	0	3	3	0	2	3	6	3	1	0.388	0.412	0.870276672
SYS1	6.48E-06	0	0	0	0	0	0	0	0	1	1	1	0.388	0.494	0.870165625
TOR2A	1.31E-05	0	0	0	1	1	0	0	0	2	0	1	0.388	0.542	0.870054606
WNT7A	1.37E-05	0	0	0	0	0	0	1	0	0	1	1	0.388	0.46	0.869943615
XPNPEP1	2.61E-05	0	0	0	0	0	0	0	1	1	0	1	0.388	0.49	0.869832653
YES1	2.09E-05	0	0	0	0	0	0	0	0	1	1	1	0.388	0.501	0.869721719
ABHD13	1.36E-05	0	0	0	0	0	0	0	1	1	0	1	0.389	0.46	0.871852079
ANGEL1	2.68E-05	0	1	0	1	1	0	6	4	4	3	1	0.389	0.377	0.871740915
BUB3	1.30E-05	0	0	0	0	0	0	1	1	0	0	1	0.389	0.496	0.871629781
C7orf45	9.40E-06	0	1	1	1	0	0	0	0	0	1	1	0.389	0.347	0.871518674
CCNY	1.35E-05	0	0	0	0	0	0	0	0	1	1	1	0.389	0.478	0.871407596
CD200	1.17E-05	0	1	0	0	0	0	0	0	0	1	1	0.389	0.142	0.871296546
CHID1	1.66E-05	0	0	0	1	1	0	2	1	4	0	1	0.389	0.545	0.871185525
CTNNA2	3.48E-05	0	0	0	0	0	0	3	3	3	2	1	0.389	0.494	0.871074532
DNASE1L1	1.23E-05	0	0	0	0	0	0	0	0	1	1	1	0.389	0.496	0.870963567
HNRNPAB	1.24E-05	0	0	0	0	0	0	3	2	3	3	1	0.389	0.486	0.87085263
IL5	5.18E-06	0	0	0	0	0	0	0	0	1	1	1	0.389	0.468	0.870741722
KPNA4	2.04E-05	0	0	0	0	0	0	0	0	1	1	1	0.389	0.484	0.870630842
MMACHC	1.14E-05	0	0	1	5	2	0	0	2	5	1	1	0.389	0.401	0.87051999
MRFAP1L1	4.79E-06	0	0	0	1	0	0	1	0	1	3	1	0.389	0.167	0.870409166
MTHFD2	1.36E-05	0	1	0	0	0	0	0	1	2	2	1	0.389	0.179	0.870298371
NPDC1	1.32E-05	0	0	0	0	0	0	5	7	12	12	1	0.389	0.487	0.870187603
PCDHGC3	3.70E-05	0	0	0	0	0	0	4	4	1	0	1	0.389	0.491	0.870076864
PDSS1	1.63E-05	0	0	0	0	0	0	6	6	6	2	1	0.389	0.517	0.869966153
PGPEP1	8.13E-06	0	0	0	0	0	0	0	1	1	0	1	0.389	0.495	0.869855471
